,TransientName,transientRA,transientDEC,spec_class,spec_z,photo_z,best_z
1084,2021hdq,229.4182422138385,-4.171754531702618,,,0.26241368003998117,0.26241368003998117
1085,2021gpt,230.33524841062402,13.965573273175584,,,0.16832538508248518,0.16832538508248518
1086,2020acun,227.9908327874591,-2.9818886549685786,SN II,0.021595,0.02551478237129246,0.021595
1087,2021foz,224.83502667575598,38.515975107820395,SN Ia,0.075,0.2528868324011278,0.075
1088,2021gca,217.030530603873,33.497056016596495,,,0.38857680125716204,0.38857680125716204
1089,2021gyv,225.3296,38.0575611111111,,,0.3607993562771642,0.3607993562771642
1090,2021gno,183.04289184983162,13.249176494148447,SN Ib,0.006211,0.03649953538066895,0.006211
1091,2021dib,173.73613343717395,9.038691268077617,SN I,0.086,0.21451175242377005,0.086
1092,2021hbx,245.097905084109,24.122313969402498,,,0.07264770801779248,0.07264770801779248
1093,2021avi,236.093536109167,17.0330562428663,,,0.06148516799807224,0.06148516799807224
1094,2021cmo,246.559415307106,24.9969537773475,,,0.13597294233885676,0.13597294233885676
1095,2021gba,219.266183333333,-8.07644166666667,SN Ia,0.1,0.08452165022704466,0.1
1096,2021gik,229.2246178382732,10.742634245281648,,,0.3264296981251186,0.3264296981251186
1097,2021gqc,226.94993073136482,-10.247190616529084,SN Ia,0.047,,0.047
1098,2020aekp,235.79745507449144,17.813119286184016,SN Ia-CSM,0.046,0.20624882992928037,0.046
1099,2021hqa,172.638295281909,9.83745112748664,,,0.17915553140386636,0.17915553140386636
1100,2021ina,185.896873967808,18.792203343407646,,,0.656414615191861,0.656414615191861
1101,2021ied,245.72040825252498,25.6248692964707,,,0.1041438121808967,0.1041438121808967
1102,2021dpf,216.306629166667,42.8907027777778,,,0.2575923296648089,0.2575923296648089
1103,2021dpd,172.94044166666697,13.6002138888889,,,0.29413951479012423,0.29413951479012423
1104,2021dtf,59.618591666666696,-12.2685972222222,,,0.18511135050837235,0.18511135050837235
1105,2021hdj,187.7046625,19.0846416666667,,,0.12790758366621463,0.12790758366621463
1106,2021btn,244.6177456076333,13.774433754567154,SN II,0.083,0.09540076052927103,0.083
1107,2021ils,173.707548541628,12.319360457362,,,0.5071984824621186,0.5071984824621186
1108,2021kdv,205.42196708720485,28.310735566155998,,,0.11023440276520359,0.11023440276520359
1109,2021inc,207.08835495161017,28.26864578580059,SN II,0.0777,0.07844859229442142,0.0777
1110,2021hzh,192.91885699282886,-4.76890142839396,,,0.11819969885864978,0.11819969885864978
1111,2021hjj,183.78684318435398,4.93244178544111,,,0.09094012573090422,0.09094012573090422
1112,2021hxv,186.90928130202045,1.9179565507896883,SN II,0.078,0.09365934709019494,0.078
1113,2021ilr,227.543639415643,-11.4589804370719,,,0.21413230608150932,0.21413230608150932
1114,2021isp,192.78175415237317,5.270369008306786,,,0.19482446309080853,0.19482446309080853
1115,2021iyr,182.29739137857257,16.867563075451972,SN Ia,0.10800000000000001,0.11640829903272325,0.10800000000000001
1116,2021iyw,187.657471184454,18.7540876733458,,,0.1571985293682894,0.1571985293682894
1117,2021lqx,242.12387083333303,20.2908111111111,,,0.24969939516729386,0.24969939516729386
1118,2021iyv,197.018457208555,-4.008406218094271,,,0.14817154877085645,0.14817154877085645
1119,2021jvt,222.9694037477486,-11.360413725181177,,,0.5282527648169886,0.5282527648169886
1120,2021jlj,191.16551851469987,-2.0874918852377466,,,0.11459325986421283,0.11459325986421283
1121,2021ibg,208.64542083333302,33.861625,,,0.13384839806964405,0.13384839806964405
1122,2021hye,195.82715514797198,-1.19339104469254,,,0.1437506528222531,0.1437506528222531
1123,2021huz,216.76282352983299,33.5588733530766,,,0.10667704814725514,0.10667704814725514
1124,2021gis,248.347358788656,35.9133057874924,,,0.11347635011569633,0.11347635011569633
1125,2021ipc,216.40137644960092,43.388341973692455,,,0.6860933187094109,0.6860933187094109
1126,2021iyu,157.469627494669,-4.4210731201540705,,,0.17470315778528142,0.17470315778528142
1127,2021ikk,245.01711448610902,26.748961784144697,,,0.13350925740365108,0.13350925740365108
1128,2021iyq,245.300596478572,25.481483967659898,,,0.25374282871129483,0.25374282871129483
1129,2021itd,221.2128223151016,43.31680847231039,SN Ia,0.081,0.08007900307347318,0.081
1130,2021enc,239.544087183003,27.359115002849602,,,0.09801059152110242,0.09801059152110242
1131,2021iqw,135.220544303949,27.2175722244837,,,0.12944522481280452,0.12944522481280452
1132,2021fpp,154.993660238015,-0.379566925440577,,,0.20226453749828904,0.20226453749828904
1133,2021iww,185.88553154610446,19.01421256602936,,,0.06823855978428987,0.06823855978428987
1134,2021iwx,195.816753554835,28.453241277943302,,,0.14855810647181936,0.14855810647181936
1135,2021jvo,137.581329166667,27.5680444444444,,,0.17629224333318266,0.17629224333318266
1136,2021iwy,189.59334553295102,21.0954256225772,,,0.26840108123650197,0.26840108123650197
1137,2021ipg,160.448604133169,-0.9606452998187651,,,0.41609587760237143,0.41609587760237143
1138,2021jvu,241.9957304559388,32.02118663257675,,,0.16087572772023107,0.16087572772023107
1139,2021ifw,173.70700304752464,11.745650840833788,,,0.13012453062561732,0.13012453062561732
1140,2021joy,186.36985172701716,18.710432228774646,,,0.1780181233574908,0.1780181233574908
1141,2021jni,158.631401347008,-4.414556298638749,,,0.25900584226962675,0.25900584226962675
1142,2021iok,226.88774022698212,-12.214689628112016,SN Ia,0.128,0.23119158532635917,0.128
1143,2021jof,242.84372923415137,28.873097463126193,SN Ia-91T-like,0.11,0.11559172073893989,0.11
1144,2021int,187.92760435934397,23.0649232693361,,,0.19189764771458973,0.19189764771458973
1145,2021jkg,228.01334486428868,-8.878577164658221,,,0.17091950965418157,0.17091950965418157
1146,2021gmv,127.83745975739402,-3.9229062134423196,,,0.2975430226965623,0.2975430226965623
1147,2021jzf,244.14201475615775,20.919499746853237,SN Ia,0.076,0.08966726666643424,0.076
1148,2021joz,174.2281919254787,10.264542308762936,,,0.14065917527029254,0.14065917527029254
1149,2021jzh,225.1519711916313,-4.873090074647126,,,0.25194620837629006,0.25194620837629006
1150,2021jzg,313.62603737691,-1.0812837389337602,,,0.15502226239740122,0.15502226239740122
1151,2021kbk,241.857669681423,23.613893577437,,,0.09904297821573883,0.09904297821573883
1152,2021kbo,220.93764397802812,41.54624359417272,,,0.12625915466378534,0.12625915466378534
1153,2021kbj,238.592444074902,24.490420417514528,SN Ia,0.13,0.1401735387651265,0.13
1154,2021kbm,224.10746730087345,43.041143086826246,,,0.3048791887414996,0.3048791887414996
1155,2021kde,224.511016666667,41.1996666666667,,,0.4219101886040688,0.4219101886040688
1156,2021kcb,194.406810928941,28.254647640564297,,,0.17306783311780366,0.17306783311780366
1157,2021kkv,238.8687825404483,29.06035121597167,,,0.31285464993330586,0.31285464993330586
1158,2021kdb,129.728768131083,-4.10763401089564,,,0.5694308378732943,0.5694308378732943
1159,2021itp,186.21024026532132,32.025465091243085,SN Ia-91T-like,0.095,0.08035534439612899,0.095
1160,2021kce,244.63875416666698,34.7243361111111,,,0.3351727462730466,0.3351727462730466
1161,2021kbi,311.6391130494181,-4.084202536521573,,,0.10794612263291295,0.10794612263291295
1162,2020aeyi,184.74653247572832,9.204837993773756,,,0.5279391588308232,0.5279391588308232
1163,2021key,193.657339981708,-0.460470808298442,,,0.11411573100305357,0.11411573100305357
1164,2021dpg,181.04128831323555,18.485497509439973,,,0.1909137228136734,0.1909137228136734
1165,2021ibh,182.810169593684,20.254852507796897,,,0.13139127130287453,0.13139127130287453
1166,2021jna,190.497285451749,-4.24840769937048,,,0.24866309113552174,0.24866309113552174
1167,2021iyp,244.34243976828975,32.52100485416017,,,0.19402037264155958,0.19402037264155958
1168,2021kps,195.351218885131,-3.96865767365475,,,0.16049646769713938,0.16049646769713938
1169,2021isf,219.092013401016,34.6431425960867,,,0.32954948141700086,0.32954948141700086
1170,2021hwj,237.663158475644,26.6097365629893,,,0.15920795353989747,0.15920795353989747
1171,2021jwb,227.28875639952716,0.30723129825523315,,,0.10676402073021478,0.10676402073021478
1172,2021kbn,224.441726199007,41.4837410589137,,,0.19161921811170232,0.19161921811170232
1173,2021kbl,216.543435997038,41.508066736108496,,,0.2813444786448657,0.2813444786448657
1174,2021kgn,320.75046124596736,8.578501353961148,,,0.5926835024524928,0.5926835024524928
1175,2021kms,321.81783854989925,8.176532996389072,,,0.18257117174179815,0.18257117174179815
1176,2021kiw,216.8465201010001,43.40781315714445,,,0.11133733400392753,0.11133733400392753
1177,2019uit,192.567039364425,21.337645824368,SN IIn,0.071,0.08557222662096692,0.071
1178,2020ees,201.813304199455,32.0336293964636,SN Ia,0.024424,0.02635657503315182,0.024424
1179,2020atv,151.274933223048,-12.1265939252897,SN Ia,0.08,0.635462912905944,0.08
1180,2019yyb,135.95361294827,-5.56682122198259,SN Ia,0.068,0.09021827850285889,0.068
1181,2020zj,240.33493209719398,16.6777372756232,SN Ia,0.03157,0.026044846110592153,0.03157
1182,2020ue,190.69490782740502,2.65950737177211,SN Ia,0.003,0.3574825176827775,0.003
1183,2020hr,139.623773122733,28.1416273572378,SN Ia,0.0821,0.08263073943196172,0.0821
1184,2020azt,193.425756891122,-4.44150277268261,SN Ia,0.15,0.2511674001684824,0.15
1185,2020azh,193.27926755379502,-4.0615957806495695,SN II,0.028999999999999998,0.028543215377905932,0.028999999999999998
1186,2020zx,220.957455451406,41.2288804841087,SN II,0.033,0.05725655567176565,0.033
1187,2019wqf,217.500587431917,39.9458411225582,SN Ia,0.033,0.10995295014226616,0.033
1188,2020add,155.009405576821,6.63177857911914,SN Ia,0.10800000000000001,0.09810104048687233,0.10800000000000001
1189,2020bcq,201.62355267729902,36.008629817274496,SN Ib,0.018000000000000002,0.01270280076487179,0.018000000000000002
1190,2020awu,171.34803494102,9.98389867303185,Other,0.065,0.08714656300358606,0.065
1191,2021kpo,196.41201375801901,-4.026710558347552,,,0.15486902660635796,0.15486902660635796
1192,2021kpq,161.661635261643,-3.2399089015318596,,,0.21217482623406952,0.21217482623406952
1193,2021kpr,173.95430221767356,14.001513176170645,,,0.41523607691512204,0.41523607691512204
1194,2021lqw,195.96493566107966,28.727902692241408,,,0.16780676286035076,0.16780676286035076
1195,2021lqv,240.03121037150598,21.828123961480173,,,0.14740426216881172,0.14740426216881172
1196,2021jvm,241.1525625,27.6112305555556,,,0.42473554858986395,0.42473554858986395
1197,2021kdd,221.88525416666698,42.11190277777779,,,0.274332446196895,0.274332446196895
1198,2021krc,186.63687252578015,16.847330338285307,SN II,0.0445,0.033708167582282775,0.0445
1199,2021kzx,240.9770540853344,27.863086898863397,SN Ia-91T-like,0.08900000000000001,0.06857229062915814,0.08900000000000001
1200,2021kpp,215.93168991258722,39.58798755274899,,,0.14728576924788694,0.14728576924788694
1201,2021kwa,187.6406490444106,11.5178826073097,SN Ia,0.085,0.07949129442124715,0.085
1202,2021kyp,205.0245690752417,29.447665818105744,SN Ia,0.12,0.6919212232137512,0.12
1203,2019tvv,177.77259718374,21.7672578385468,SN Ia,0.026000000000000002,0.08601009860136917,0.026000000000000002
1204,2019wmr,146.514780030412,33.5282652223584,SN II,0.038,0.029568669554390803,0.038
1205,2019yvr,191.2838906606992,-0.4590910435420539,SN Ib,0.005,0.11510115069024995,0.005
1206,2020jgl,142.2434139072,-14.8055468598523,SN Ia,0.006758,0.016249169383519956,0.006758
1207,2020jny,180.743754785349,20.085435851207897,SN Ia,0.0237,0.03965724973673317,0.0237
1208,2020igy,244.532173467105,21.066293250075102,SN Ia,0.031795,0.028290805687437515,0.031795
1209,2020neh,230.3336429912593,14.069650369645718,TDE,0.062,0.06524235684676136,0.062
1210,2020lfi,315.370779561951,-0.285389857148366,SN II,0.055,0.06240698606805079,0.055
1211,2020lrr,210.27800842667358,34.58089686383997,SN II,0.0275,0.03586114736111782,0.0275
1212,2020nxt,339.400981583126,35.0021208570253,SN Ibn,,0.028855803258981398,0.028855803258981398
1213,2020pki,318.10123160509886,13.004881101713236,SN Ia,0.027999999999999997,0.04255492957961337,0.027999999999999997
1214,2020nov,254.5541024784439,2.117542085973981,TDE,0.084,0.3073008660018386,0.084
1215,2021krk,154.98909444432238,74.17734889732864,,,0.17492905818140106,0.17492905818140106
1216,2021lez,228.25680064894988,-3.6541712136938433,,,0.32013403338247576,0.32013403338247576
1217,2020sag,328.159772074824,7.230752815511139,SN Ia,0.04,0.2901609629243138,0.04
1218,2020sga,320.901252534324,13.8174949426009,SN Ia,0.079,0.0777688066076329,0.079
1219,2020tjd,86.5207688254901,-23.5660174166556,SN IIb,0.01,0.16541801178194862,0.01
1220,2020tfc,334.25333983109,30.6558570921311,SN Ia,0.03,0.17837206275249004,0.03
1221,2020xua,342.84240463416,32.351312614002296,SN II,0.022000000000000002,0.02877211705319179,0.022000000000000002
1222,2021kqp,223.79475497732162,-6.9859272478388394,,,0.09751021145586075,0.09751021145586075
1223,2021lby,181.36339661627568,17.83636665089364,,,0.16454892625236964,0.16454892625236964
1224,2020ytg,312.04163576058966,-1.211142407252545,SN II,0.055999999999999994,0.053189397252238126,0.055999999999999994
1225,2020yhn,331.011149599447,3.28492722968785,SN Ia,0.09,0.11742258143459611,0.09
1226,2021mmd,5.082591666666667,28.26377222222223,,,0.08997429008025794,0.08997429008025794
1227,2020ybn,92.7593848401757,-22.2972984751968,SN IIn,0.096,0.14680411178769556,0.096
1228,2020zyy,94.16351595687951,-21.499789982265202,SN Ia-91T-like,0.059000000000000004,,0.059000000000000004
1229,2020zjo,109.9735125,37.5580722222222,SN Ia,0.08199999999999999,0.0953829524629055,0.08199999999999999
1230,2020kpz,187.73105910343463,9.152848157589641,SN II,0.039,0.044860996903663464,0.039
1231,2020aczd,68.2821998774624,-7.52725799758467,SN II,0.034,0.03014876573293635,0.034
1232,2020aafm,138.394121477599,52.0972476253596,SN II,0.066,0.28650124568300633,0.066
1233,2021js,39.2392281538178,41.443619049455,CV,,0.23869536528321028,0.23869536528321028
1234,2021inl,195.38852001150602,27.8319733387376,SN Ib-pec,0.02,,0.02
1235,2021hiz,186.42365241141889,7.228403373395401,SN Ia,0.003319,0.12344460264046654,0.003319
1236,2021lra,161.826579573507,-4.3927977186461495,,,0.249378737140943,0.249378737140943
1237,2021lru,317.5566468832525,-1.8392328662454616,,,0.2433825486334413,0.2433825486334413
1238,2021lrj,310.90013118292825,-3.5092961714232587,,,0.2584910267086501,0.2584910267086501
1239,2021mba,314.17302830798013,-3.0080954439144207,,,0.32615762432322887,0.32615762432322887
1240,2021hrj,156.92370871708928,72.82692726238443,SN Ib,0.022000000000000002,0.023353757892055325,0.022000000000000002
1241,2021ljb,189.2501796571125,-5.5331791592560124,SN Ia,0.121,0.12798073032731733,0.121
1242,2021lzg,181.72013592666733,17.986487439828068,,,0.5041580407954137,0.5041580407954137
1243,2021kwy,248.39762605751812,34.68583487789568,,,0.12461127367735167,0.12461127367735167
1244,2021lik,226.7035622837841,10.378748624546462,,,0.5272320926589841,0.5272320926589841
1245,2021luw,227.22988682245892,12.57365531432204,,,0.2038170116696018,0.2038170116696018
1246,2021lzh,198.2082592797007,-0.4584914926691993,,,0.4862453598078994,0.4862453598078994
1247,2021lus,246.69304359665387,34.96873933641841,,,0.16610248559776125,0.16610248559776125
1248,2021lut,239.8227434161953,32.75753574414159,,,0.16135930894301753,0.16135930894301753
1249,2021lhf,241.63115552841438,34.974932042435995,,,0.16212918093285691,0.16212918093285691
1250,2021sjw,246.40421666666668,28.744611111111112,,,0.20807266365460325,0.20807266365460325
1251,2021luu,243.08216517995453,26.783499734944023,SN Ia,0.1,0.1868464745006509,0.1
1252,2021luv,245.99449653423724,25.19019629681485,,,0.1445651205081186,0.1445651205081186
1253,2021lux,243.88461832019928,35.27602018179784,,,0.2123365111414586,0.2123365111414586
1254,2021lya,194.4006811835146,27.339152045173996,,,0.07712399711646876,0.07712399711646876
1255,2021lta,246.5024302056246,28.42745283169302,SN Ia,0.1,0.17323997527325688,0.1
1256,2021kxk,190.09103830990327,1.7943008448454991,,,0.22459013576620263,0.22459013576620263
1257,2021mgd,194.68040139659618,3.603552509103956,SN Ia,0.11,0.22553355155732757,0.11
1258,2021lzb,213.48647083333302,-4.4103944444444405,,,0.32872963585090265,0.32872963585090265
1259,2021lzc,227.34062002759381,-11.119386323112552,SN Ia,0.1,0.1831800085363747,0.1
1260,2021mqf,160.26088333333334,-3.937255555555556,SN Ia,0.083,0.40612539556700505,0.083
1261,2021sjv,317.55970833333333,-3.663525,,,0.18619203697434158,0.18619203697434158
1262,2021msx,245.356625,12.915305555555555,,,0.408673707718381,0.408673707718381
1263,2021liv,230.8449841375881,8.895926317892151,,,0.32041349118383117,0.32041349118383117
1264,2021log,229.86686791002117,13.849512863795793,SN Ia,0.142,0.13935390667100364,0.142
1265,2021mga,192.91717403150727,2.339763988565854,,,0.31106129784989417,0.31106129784989417
1266,2021mgc,331.8740093198884,3.0969368133107804,SN Ia,0.083,0.06483199417583446,0.083
1267,2021mfz,331.97943043022656,6.600532430367567,,,0.2993719260824483,0.2993719260824483
1268,2021low,176.19274278020802,20.126207944330822,SN Ia,0.021958000000000002,0.01934879272629357,0.021958000000000002
1269,2021mfx,239.86833333333303,28.565083333333302,,,0.27626499759763756,0.27626499759763756
1270,2021bbz,176.34830869662068,20.32445872629823,SN Ia,0.023,0.024783274532687583,0.023
1271,2021mfy,176.07977032136372,19.318467130017787,SN Ia,0.087,0.10212859411652842,0.087
1272,2021naw,195.7787047348436,-1.2630084900098608,,,0.17205797286540278,0.17205797286540278
1273,2021mge,170.8839477065842,12.436811773265235,,,0.20011449205335088,0.20011449205335088
1274,2021lgq,231.53617912899185,-0.4572928596095419,,,0.09668240909402216,0.09668240909402216
1275,2021mms,186.09151176916512,5.393417762885804,,,0.27471362732431337,0.27471362732431337
1276,2021sjr,172.78000416666663,12.153433333333336,,,0.435391943658646,0.435391943658646
1277,2021mpm,189.79674597495315,2.841118919490181,,,0.20282129651275144,0.20282129651275144
1278,2021kbx,221.187706529719,40.9153573249005,,,0.2404482763986607,0.2404482763986607
1279,2021biy,190.5167555857894,32.53551555457199,LRN,0.0020210000000000002,0.0805550306066393,0.0020210000000000002
1280,2021mim,235.08902967441742,7.281499175149838,SN Ia,0.03812,0.43248379864072,0.03812
1281,2021mxv,244.182252973994,15.217232113236149,,,0.19702176414691752,0.19702176414691752
1282,2021mwb,242.2379773920668,35.42109693726786,SN Ia,0.043,0.14693531999283493,0.043
1283,2021mxw,226.32468385043097,9.741173420461514,,,0.20348303680996946,0.20348303680996946
1284,2021qxv,229.74706940557246,-3.1958355181449902,TDE,0.183,0.27299614601354666,0.183
1285,2021nsm,248.4964720328366,33.094830542762296,,,0.26723415915996424,0.26723415915996424
1286,2021mqr,240.308122356336,35.792271158095886,,,0.17262565796419413,0.17262565796419413
1287,2021nsk,244.2890928721746,21.013722013581766,,,0.12947184498504627,0.12947184498504627
1288,2021nsl,330.8148472518992,6.1760316382385705,,,0.08340742204261485,0.08340742204261485
1289,2021nsi,315.94484850744726,-0.9600980827451224,SN Ia,0.13,0.7227064096724161,0.13
1290,2021qxm,326.22324527125585,3.2413175448216958,,,0.13770936223202812,0.13770936223202812
1291,2021nsh,333.8641533820654,5.544724531577244,SN Ia,0.083,0.08856356028217115,0.083
1292,2021lgc,316.477604665463,-1.0771995137782375,,,0.1438877597089633,0.1438877597089633
1293,2021nsg,321.97084992810306,13.88283035410961,,,0.1364345883090803,0.1364345883090803
1294,2020abah,174.22273115335975,21.000269500018906,,,0.03869740195738512,0.03869740195738512
1295,2021oek,175.28796774472417,13.781319518586324,,,0.11606474376093705,0.11606474376093705
1296,2021nsf,223.7233454707865,42.98848027356571,,,0.20158072529670717,0.20158072529670717
1297,2021mwc,185.5928449974383,10.793067076139788,,,0.4893099899809746,0.4893099899809746
1298,2021nmk,191.81432269835662,-0.6282314812733678,,,0.12638346228303043,0.12638346228303043
1299,2021nse,197.80958710160942,-1.0471879594494675,,,0.7282722494748846,0.7282722494748846
1300,2021nuh,194.22177072789745,5.5697999386709425,,,0.20647001782391228,0.20647001782391228
1301,2021nxq,216.33618590210148,37.76242029764808,SLSN-I,0.15,0.6840390115403668,0.15
1302,2021sjx,227.00578333333328,-8.107980555555555,,,0.34001255598613783,0.34001255598613783
1303,2021ort,215.45276666666663,38.50939444444445,,,0.12911500112722116,0.12911500112722116
1304,2021nip,244.21006666666665,12.642936111111108,SN II,0.033,0.4800341015590713,0.033
1305,2021oas,194.20316557875176,3.3952395832429128,,,0.29213573126608205,0.29213573126608205
1306,2021oaq,174.6112396261369,11.324337402640081,,,0.26313559476865883,0.26313559476865883
1307,2021nyt,245.80756509283688,26.47592809263942,SN Ia,0.064524,0.05349523529913122,0.064524
1308,2021oau,194.38584999999995,4.046697222222221,,,0.6924748947910997,0.6924748947910997
1309,2021gwa,235.6544851471717,6.854547223845103,SN Ia,0.07036,0.07809529600470544,0.07036
1310,2021oax,244.4416719504914,23.938941709607302,,,0.47148467442095554,0.47148467442095554
1311,2021rgb,236.03322369192605,21.336754524762696,,,0.22304149128143805,0.22304149128143805
1312,2021oav,194.2854625,5.1747361111111125,,,0.3070177568961482,0.3070177568961482
1313,2021oaw,188.5341679276993,3.824730423790223,SN Ia,0.084095,0.08347383554202979,0.084095
1314,2021sou,194.39729583333332,-1.4265472222222222,,,0.5007105445406895,0.5007105445406895
1315,2021agrc,244.75948333333332,14.799669444444444,,,0.1771238542011803,0.1771238542011803
1316,2021hem,245.3166884783054,14.55268235817225,SN Ia,0.035,,0.035
1317,2021ovd,190.19890990182859,32.03354494748838,,,0.222299092117872,0.222299092117872
1318,2021oat,195.03442957521102,28.170293211102233,SN Ia,0.02252,0.02947485837260379,0.02252
1319,2021pci,238.5241038971544,24.594756191463176,SN Ia,0.070246,0.0563582256078395,0.070246
1320,2021nma,172.8907508668766,8.928679246519131,,,0.4319176138774009,0.4319176138774009
1321,2021nra,216.61524674158738,33.82390928181189,,,0.4939426397543125,0.4939426397543125
1322,2021obg,225.3491556667543,-11.409284382879813,,,0.13645721300499333,0.13645721300499333
1323,2021ofa,228.1895217696725,-1.0687557471488751,,,0.11949238010502157,0.11949238010502157
1324,2021ofo,187.5766208499498,11.185600116515738,,,0.39211790351969844,0.39211790351969844
1325,2021orm,239.1836057492001,25.67409782307375,SN Ia,0.07408,0.15954229850119078,0.07408
1326,2021pbf,222.86507650456943,-11.900584025268286,SN Ia,0.07,0.2528079676911444,0.07
1327,2021ofq,209.87133503890755,35.42279217402274,SN Ia,0.12,0.1968809501280416,0.12
1328,2021oar,210.5939,34.15197222222222,,,0.18214562886118008,0.18214562886118008
1329,2021ofz,245.63150654804988,31.85138231442059,,,0.23668427867686143,0.23668427867686143
1330,2021nue,324.04174800118636,10.632784210241038,SN II,0.036000000000000004,0.033414186850246504,0.036000000000000004
1331,2021wms,318.28625416666665,9.217580555555557,,,0.202257400950674,0.202257400950674
1332,2021qxh,183.79102109189319,14.936126003184526,,,0.212365385307227,0.212365385307227
1333,2021scp,233.5637897956944,14.410743252058928,,,0.6551457698224665,0.6551457698224665
1334,2021pby,322.4025375,12.91636388888889,SN Ia,0.03,0.01697291623576244,0.03
1335,2021pca,322.21342189488155,10.404063485142958,,,0.18263161145175968,0.18263161145175968
1336,2021pqw,186.6779673994123,7.820380800077489,,,0.18894155125730158,0.18894155125730158
1337,2021wnb,329.035275,7.121013888888887,,,0.4155508083269762,0.4155508083269762
1338,2021psj,187.52130161630174,1.6679642535920671,,,0.3242068963332023,0.3242068963332023
1339,2021qbv,234.96010057848804,10.946187137334725,,,0.14679683935118204,0.14679683935118204
1340,2021pyl,333.4544749999999,0.9263944444444444,,,0.18979524485915625,0.18979524485915625
1341,2021qxi,334.71382916666664,1.2930888888888887,,,0.1979395026700771,0.1979395026700771
1342,2021oez,227.4536348433349,0.5335202500812395,SN Ia,0.039074,0.02559580853759129,0.039074
1343,2021qbx,228.8578855440449,-5.200026750209244,,,0.17486777247587043,0.17486777247587043
1344,2021pyk,216.61439227841305,34.047718044413905,,,0.2793415424739269,0.2793415424739269
1345,2021pgu,209.31168639796869,36.039276804119346,,,0.143552984173972,0.143552984173972
1346,2021pti,236.0330181683366,19.987593814310387,,,0.21602099054203272,0.21602099054203272
1347,2021pzh,230.5124701261391,9.725381916387208,,,0.18452236626556945,0.18452236626556945
1348,2021qxj,193.68767764165432,5.525058191636493,,,0.32400275298206554,0.32400275298206554
1349,2021fui,162.129692127901,-3.54591155004686,,,0.3681444331103086,0.3681444331103086
1350,2021cdn,234.7246993164589,7.134734734088572,,,0.08090542325490958,0.08090542325490958
1351,2021pfs,210.8482495205299,-6.0316435575669605,SN Ia,0.008733,0.021630441591794083,0.008733
1352,2021qas,4.28169767510138,21.98492142301677,SN Ia,0.09,0.09231702937379337,0.09
1353,2021qsr,222.94552916666663,-9.404844444444443,,,0.23272039598131097,0.23272039598131097
1354,2021rga,242.27069137692462,20.21315715648367,,,0.17243312593876367,0.17243312593876367
1355,2021rkd,321.91226480234883,10.873571238399546,,,0.2896855847649451,0.2896855847649451
1356,2021qxl,233.31341666666665,10.957825,,,0.16143758728881116,0.16143758728881116
1357,2021quj,233.3377648417088,13.515465725297275,,,0.195058231776652,0.195058231776652
1358,2021oov,238.7056958392769,23.64900838507809,,,0.31185959479313496,0.31185959479313496
1359,2021lhi,243.2693177197909,14.226997504719725,,,0.39211712711886376,0.39211712711886376
1360,2021qxn,239.2423536407412,24.553401960127932,,,0.3372753951105489,0.3372753951105489
1361,2021wmz,318.43779583333327,-4.141591666666667,,,0.557241062920743,0.557241062920743
1362,2021qxo,315.99865742061127,-3.4184695395755043,,,0.10001630503600754,0.10001630503600754
1363,2021qqo,186.09086004880044,9.292009456260358,SN Ia,0.0234,0.01731472445676078,0.0234
1364,2021mgl,3.775002022100216,20.580975657947867,,,0.08051050004646557,0.08051050004646557
1365,2021qxp,2.808790855019704,20.33610638324537,,,0.09474451544597744,0.09474451544597744
1366,2021qxq,239.5826444498859,27.37610051926385,SN Ia,0.0886,0.28791169596710514,0.0886
1367,2021ojn,220.2086797792232,42.25323992973874,SN Ia,0.08,0.08671117882890823,0.08
1368,2021qxu,7.872385754856854,17.383362784555562,SN Ia,0.038,0.03764249269567334,0.038
1369,2021reh,207.36013934876755,28.47135291175739,,,0.1587465151598227,0.1587465151598227
1370,2021pnp,244.11093252595936,36.74062054144115,SN IIb,0.03,0.2133593000889406,0.03
1371,2021rgg,231.67344219821322,10.048209344793998,,,0.33180579445875247,0.33180579445875247
1372,2021kwh,1.3380418713753135,27.48621377232545,,,0.06806807940008644,0.06806807940008644
1373,2021rem,229.948875,13.687611111111114,SN II,0.03,0.036824293882174,0.03
1374,2021pcn,183.17637700699936,16.50634617014243,,,0.6085627067516384,0.6085627067516384
1375,2021qes,318.63660562411627,-1.1962686818066812,SN II,0.04,0.04221802600596626,0.04
1376,2021rbc,241.098125,-2.1165000000000003,,,0.10468491411325871,0.10468491411325871
1377,2021qed,315.1997423942658,-4.186780988427457,,,0.09069015725316328,0.09069015725316328
1378,2021qua,321.74779534023185,10.128639075407296,SN Ia-91T-like,0.071,0.08016341445893051,0.071
1379,2021pzl,209.04380883625007,-6.08016603956,,,0.36997914351736494,0.36997914351736494
1380,2021rgc,229.5164558320137,-4.1380965008360535,,,0.14934409680467664,0.14934409680467664
1381,2021rge,189.33155720267203,3.2863169471392677,,,0.1726811178963491,0.1726811178963491
1382,2021rgd,193.62914690217082,3.7804356337128575,,,0.1027346358792147,0.1027346358792147
1383,2021rgh,193.36316098603118,5.3001392581965305,,,0.35481548970738,0.35481548970738
1384,2021rgf,194.97989837093448,26.9677999390903,,,0.38627185688711696,0.38627185688711696
1385,2021sbc,317.7719687936616,13.078719116961093,SN Ia,0.1,0.21263977394598266,0.1
